recordID,datasetID,datasetName,dateStart,dateEnd,temporalSpan,temporalSpanOrigin,nr of traps,effort,effortUnit,latitude,longitude,latLonUnit,precisionInMeters, area ,areaUnit,areaOrigin,countryCode,stateProvince,locality,species latin,species english,presence,abundance,original units
445,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Leopardus pardalis,Ocelot,0,,RAI
446,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Leopardus wiedii,Margay,0,,RAI
447,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Lynx rufus,Bobcat,0,,RAI
448,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Urocyon cinereoargenteus,Gray Fox,1,,RAI
449,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Canis latrans,Coyote,1,,RAI
450,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Conepatus leuconotus,American hog-nosed skunk,1,,RAI
451,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Conepatus semistriatus,Striped hog-nosed skunk,0,,RAI
452,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Spilogale pygmaea,Pygmy spotted skunk,0,,RAI
453,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Mephitis macroura,Hooded skunk,0,,RAI
454,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Galictis vittata,Greater grison,1,,RAI
455,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Lontra longicaudis,Neotropical river otter,1,,RAI
456,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/08/2015,01/08/2016,366,C,30,"5,400",camera trap days,15.350298,-93.026973,dec,,12.99,km2,M,Mexico,Chiapas,La Encrucijada Biosphere Reserve (REBIEN),Eira barbara,Tayra,0,,RAI
457,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Procyon lotor,Raccoon,1,,RAI
458,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Nasua narica,White-nosed coati,1,,RAI
459,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Herpailurus yagouaroundi,Jaguarundi,1,,RAI
460,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Puma concolor,Puma,0,,RAI
461,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Panthera onca,Jaguar,0,,RAI
462,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Leopardus pardalis,Ocelot,1,,RAI
463,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Leopardus wiedii,Margay,0,,RAI
464,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Lynx rufus,Bobcat,0,,RAI
465,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Urocyon cinereoargenteus,Gray Fox,0,,RAI
466,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Canis latrans,Coyote,0,,RAI
467,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Conepatus leuconotus,American hog-nosed skunk,1,,RAI
468,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Conepatus semistriatus,Striped hog-nosed skunk,0,,RAI
469,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Spilogale pygmaea,Pygmy spotted skunk,0,,RAI
470,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Mephitis macroura,Hooded skunk,0,,RAI
471,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Galictis vittata,Greater grison,0,,RAI
472,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Lontra longicaudis,Neotropical river otter,0,,RAI
473,34,"Inventory of medium-sized and large mammals in La Encrucijada Biosphere Reserve and Puerto Arista Estuarine System, Chiapas, Mexico",01/11/2015,01/07/2016,243,C,8,760,camera trap nights,15.91616,-93.596653,dec,,5.95,km2,M,Mexico,Chiapas,Cerro Bernal (SEPA) - Puerto Arista Estuarine System,Eira barbara,Tayra,0,,RAI
474,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Herpailurus yagouaroundi,Jaguarundi,1,,RAI
475,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Leopardus pardalis,Ocelot,1,,RAI
476,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Leopardus wiedii,Margay,0,,RAI
477,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Panthera onca,Jaguar,1,,RAI
478,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Puma concolor,Puma,1,,RAI
479,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Eira barbara,Tayra,1,,RAI
480,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Cerdocyon thous,Crab-eating fox,0,,RAI
481,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,32,"1,325",camera trap nights,4.141379,-58.178535,dec,,37.88,km2,M,Guyana,Upper Berbice region,Upper Berbice River Camp - Camp 1,Nasua nasua,South American coati,0,,RAI
482,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2,M,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Herpailurus yagouaroundi,Jaguarundi,0,,RAI
483,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2,M,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Leopardus pardalis,Ocelot,1,,RAI
484,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2,M,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Leopardus wiedii,Margay,1,,RAI
485,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2, M ,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Panthera onca,Jaguar,1,,RAI
486,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2,M,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Puma concolor,Puma,1,,RAI
487,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2,M,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Eira barbara,Tayra,1,,RAI
488,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2,M,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Cerdocyon thous,Crab-eating fox,1,,RAI
489,33,Large- and medium-bodied terrestrial mammals of the Upper Berbice region of Guyana,18/09/2014,20/04/2016,580,C,35,"1,496",camera trap nights,4.75852,-58.05767,dec,,83.48,km2,M,Guyana,Upper Berbice region,The Upper Berbice White Sands Camp - Camp 2,Nasua nasua,South American coati,1,,RAI
490,148,Mammal diversity among vertical strata and the evaluation of a survey technique in a central Amazonian forest,01/03/2018,01/04/2018,40,G,18,720,camera trap days,-2.581434,-60.309775,dec,,600,ha,G,Brazil,Manaus,Cuieiras Biological Reserve,Nasua nasua,South American coati,1,1,NOIR
491,148,Mammal diversity among vertical strata and the evaluation of a survey technique in a central Amazonian forest,01/03/2018,01/04/2018,40,G,18,720,camera trap days,-2.581434,-60.309775,dec,,600,ha,G,Brazil,Manaus,Cuieiras Biological Reserve,Potos flavus,Kinkajou,1,1,NOIR
492,148,Mammal diversity among vertical strata and the evaluation of a survey technique in a central Amazonian forest,01/03/2018,01/04/2018,40,G,18,720,camera trap days,-2.581434,-60.309775,dec,,600,ha,G,Brazil,Manaus,Cuieiras Biological Reserve,Eira barbara,Tayra,1,1,NOIR
493,148,Mammal diversity among vertical strata and the evaluation of a survey technique in a central Amazonian forest,01/03/2018,01/04/2018,40,G,18,720,camera trap days,-2.581434,-60.309775,dec,,600,ha,G,Brazil,Manaus,Cuieiras Biological Reserve,Puma concolor,Puma,1,1,NOIR
494,148,Mammal diversity among vertical strata and the evaluation of a survey technique in a central Amazonian forest,01/03/2018,01/04/2018,40,G,18,720,camera trap days,-2.581434,-60.309775,dec,,600,ha,G,Brazil,Manaus,Cuieiras Biological Reserve,Leopardus pardalis,Ocelot,1,5,NOIR
495,148,Mammal diversity among vertical strata and the evaluation of a survey technique in a central Amazonian forest,01/03/2018,01/04/2018,40,G,18,720,camera trap days,-2.581434,-60.309775,dec,,600,ha,G,Brazil,Manaus,Cuieiras Biological Reserve,Herpailurus yagouaroundi,Jaguarundi,1,2,NOIR
496,109,"Medium and large-sized mammals at the Urucum Massif in the Brazilian Pantanal: Camera trap as an effective sampling method to estimate species richness, relative abundance, and activity patterns",01/10/2014,01/07/2015,109,G,24,"2,403",camera trap days,-19.172943,-57.613684,dec,,35.03,km2,M,Brazil,Mato Grosso do Sul,Urucum Massif,Cerdocyon thous,Crab-eating fox,1,27,NOIR
497,109,"Medium and large-sized mammals at the Urucum Massif in the Brazilian Pantanal: Camera trap as an effective sampling method to estimate species richness, relative abundance, and activity patterns",01/10/2014,01/07/2015,109,G,24,"2,403",camera trap days,-19.172943,-57.613684,dec,,35.03,km2,M,Brazil,Mato Grosso do Sul,Urucum Massif,Leopardus wiedii,Margay,1,1,NOIR
498,109,"Medium and large-sized mammals at the Urucum Massif in the Brazilian Pantanal: Camera trap as an effective sampling method to estimate species richness, relative abundance, and activity patterns",01/10/2014,01/07/2015,109,G,24,"2,403",camera trap days,-19.172943,-57.613684,dec,,35.03,km2,M,Brazil,Mato Grosso do Sul,Urucum Massif,Leopardus pardalis,Ocelot,1,5,NOIR
499,109,"Medium and large-sized mammals at the Urucum Massif in the Brazilian Pantanal: Camera trap as an effective sampling method to estimate species richness, relative abundance, and activity patterns",01/10/2014,01/07/2015,109,G,24,"2,403",camera trap days,-19.172943,-57.613684,dec,,35.03,km2,M,Brazil,Mato Grosso do Sul,Urucum Massif,Puma concolor,Puma,1,5,NOIR
500,109,"Medium and large-sized mammals at the Urucum Massif in the Brazilian Pantanal: Camera trap as an effective sampling method to estimate species richness, relative abundance, and activity patterns",01/10/2014,01/07/2015,109,G,24,"2,403",camera trap days,-19.172943,-57.613684,dec,,35.03,km2,M,Brazil,Mato Grosso do Sul,Urucum Massif,Herpailurus yagouaroundi,Jaguarundi,1,1,NOIR
